product_id,product_name,category,subcategory,brand,base_price_2015,weight_kg,rating,is_prime_eligible,launch_year,model
PROD_000959,Apple iPhone 14 Pro Max 128GB Black,electronics,smartphones,apple,206617.82,0.22,4.0,True,2022,iphone 14 pro max
PROD_000960,Apple iPhone 14 Pro Max 256GB Black,electronics,smartphones,apple,173550.85,0.16,4.4,False,2022,iphone 14 pro max
PROD_000961,Apple iPhone 14 Pro Max 64GB White,electronics,smartphones,apple,263712.91,0.16,3.8,True,2022,iphone 14 pro max
PROD_000962,Apple iPhone 14 Pro Max 128GB White,electronics,smartphones,apple,286468.65,0.16,3.2,True,2022,iphone 14 pro max
PROD_000963,Apple iPhone 14 Plus 64GB Black,electronics,smartphones,apple,175938.06,0.16,4.4,False,2022,iphone 14 plus
PROD_000964,Apple iPhone 14 Plus 128GB Black,electronics,smartphones,apple,294131.12,0.24,4.0,True,2022,iphone 14 plus
PROD_000965,Apple iPhone 14 Plus 256GB Black,electronics,smartphones,apple,217207.46,0.22,4.7,True,2022,iphone 14 plus
PROD_000966,Apple iPhone 14 Plus 64GB White,electronics,smartphones,apple,218232.46,0.2,3.4,True,2022,iphone 14 plus
PROD_000967,Apple iPhone 14 Plus 128GB White,electronics,smartphones,apple,295201.5,0.25,3.8,True,2022,iphone 14 plus
PROD_000968,Samsung Galaxy S22 64GB Black,electronics,smartphones,samsung,97562.95,0.2,3.7,True,2022,galaxy s22
PROD_000969,Samsung Galaxy S22 128GB Black,electronics,smartphones,samsung,155832.09,0.21,4.2,True,2022,galaxy s22
PROD_000970,Samsung Galaxy S22 256GB Black,electronics,smartphones,samsung,142758.63,0.22,3.4,True,2022,galaxy s22
PROD_000971,Samsung Galaxy S22 64GB White,electronics,smartphones,samsung,90728.3,0.23,3.8,False,2022,galaxy s22
PROD_000972,Samsung Galaxy S22 128GB White,electronics,smartphones,samsung,72990.05,0.23,4.2,True,2022,galaxy s22
PROD_000973,Samsung Galaxy S22 256GB White,electronics,smartphones,samsung,96213.22,0.2,4.4,True,2022,galaxy s22
PROD_000974,Samsung Galaxy S22 64GB Blue,electronics,smartphones,samsung,87411.59,0.21,4.0,True,2022,galaxy s22
PROD_000975,Samsung Galaxy S22 128GB Blue,electronics,smartphones,samsung,95192.17,0.18,4.4,True,2022,galaxy s22
PROD_000976,Samsung Galaxy S22+ 64GB Black,electronics,smartphones,samsung,70202.94,0.15,3.6,False,2022,galaxy s22+
PROD_000977,Samsung Galaxy S22+ 128GB Black,electronics,smartphones,samsung,119507.01,0.18,3.8,True,2022,galaxy s22+
PROD_000978,Samsung Galaxy S22+ 64GB White,electronics,smartphones,samsung,133518.56,0.17,4.7,True,2022,galaxy s22+
PROD_000979,Samsung Galaxy S22+ 128GB White,electronics,smartphones,samsung,77654.34,0.24,3.3,False,2022,galaxy s22+
PROD_000980,Samsung Galaxy S22+ 256GB White,electronics,smartphones,samsung,170629.09,0.22,4.4,True,2022,galaxy s22+
PROD_000981,Samsung Galaxy S22+ 64GB Blue,electronics,smartphones,samsung,164690.3,0.2,4.3,False,2022,galaxy s22+
PROD_000982,Samsung Galaxy S22+ 128GB Blue,electronics,smartphones,samsung,168319.44,0.23,3.7,False,2022,galaxy s22+
PROD_000983,Samsung Galaxy S22+ 64GB Gold,electronics,smartphones,samsung,130836.91,0.24,4.2,True,2022,galaxy s22+
PROD_000984,Samsung Galaxy S22 Ultra 64GB Black,electronics,smartphones,samsung,76008.31,0.21,4.7,True,2022,galaxy s22 ultra
PROD_000985,Samsung Galaxy S22 Ultra 128GB Black,electronics,smartphones,samsung,69699.97,0.18,4.0,True,2022,galaxy s22 ultra
PROD_000986,Samsung Galaxy S22 Ultra 64GB White,electronics,smartphones,samsung,134075.04,0.25,3.9,True,2022,galaxy s22 ultra
PROD_000987,Samsung Galaxy S22 Ultra 128GB White,electronics,smartphones,samsung,106276.05,0.16,4.5,True,2022,galaxy s22 ultra
PROD_000988,Samsung Galaxy S22 Ultra 64GB Blue,electronics,smartphones,samsung,104825.64,0.22,3.9,True,2022,galaxy s22 ultra
PROD_000989,Samsung Galaxy S22 Ultra 128GB Blue,electronics,smartphones,samsung,69636.2,0.23,4.6,True,2022,galaxy s22 ultra
PROD_000990,Samsung Galaxy A53 64GB Black,electronics,smartphones,samsung,29008.94,0.21,4.1,True,2022,galaxy a53
PROD_000991,Samsung Galaxy A53 128GB Black,electronics,smartphones,samsung,24745.38,0.16,3.8,True,2022,galaxy a53
PROD_000992,Samsung Galaxy A53 64GB White,electronics,smartphones,samsung,36871.59,0.17,3.3,True,2022,galaxy a53
PROD_000993,Samsung Galaxy A53 128GB White,electronics,smartphones,samsung,32614.03,0.24,4.1,True,2022,galaxy a53
PROD_000994,Samsung Galaxy A53 64GB Blue,electronics,smartphones,samsung,38972.16,0.2,3.3,True,2022,galaxy a53
PROD_000995,Samsung Galaxy A53 128GB Blue,electronics,smartphones,samsung,42185.37,0.19,3.6,True,2022,galaxy a53
PROD_000996,Samsung Galaxy A53 256GB Blue,electronics,smartphones,samsung,19034.23,0.19,4.1,True,2022,galaxy a53
PROD_000997,OnePlus OnePlus 10 Pro 64GB Black,electronics,smartphones,oneplus,72159.42,0.17,3.7,True,2022,oneplus 10 pro
PROD_000998,OnePlus OnePlus 10 Pro 128GB Black,electronics,smartphones,oneplus,98610.45,0.19,3.7,True,2022,oneplus 10 pro
PROD_000999,OnePlus OnePlus 10 Pro 256GB Black,electronics,smartphones,oneplus,83423.43,0.18,4.7,True,2022,oneplus 10 pro
PROD_001000,OnePlus OnePlus 10 Pro 64GB White,electronics,smartphones,oneplus,65224.71,0.21,4.4,True,2022,oneplus 10 pro
PROD_001001,OnePlus OnePlus 10 Pro 128GB White,electronics,smartphones,oneplus,67049.99,0.25,3.2,False,2022,oneplus 10 pro
PROD_001002,OnePlus OnePlus 10 Pro 256GB White,electronics,smartphones,oneplus,49545.01,0.23,4.1,True,2022,oneplus 10 pro
PROD_001003,OnePlus OnePlus 10 Pro 64GB Blue,electronics,smartphones,oneplus,95928.0,0.15,3.5,True,2022,oneplus 10 pro
PROD_001004,OnePlus OnePlus 10 Pro 128GB Blue,electronics,smartphones,oneplus,62498.7,0.21,3.2,True,2022,oneplus 10 pro
PROD_001005,OnePlus OnePlus Nord CE 2 64GB Black,electronics,smartphones,oneplus,69397.21,0.23,4.6,True,2022,oneplus nord ce 2
PROD_001006,OnePlus OnePlus Nord CE 2 128GB Black,electronics,smartphones,oneplus,52600.82,0.19,3.5,True,2022,oneplus nord ce 2
PROD_001007,OnePlus OnePlus Nord CE 2 64GB White,electronics,smartphones,oneplus,72227.01,0.16,3.5,False,2022,oneplus nord ce 2
PROD_001008,OnePlus OnePlus Nord CE 2 128GB White,electronics,smartphones,oneplus,69831.44,0.19,3.2,True,2022,oneplus nord ce 2
PROD_001009,OnePlus OnePlus Nord CE 2 64GB Blue,electronics,smartphones,oneplus,95442.72,0.17,3.8,True,2022,oneplus nord ce 2
PROD_001010,OnePlus OnePlus Nord CE 2 128GB Blue,electronics,smartphones,oneplus,70613.47,0.15,4.4,True,2022,oneplus nord ce 2
PROD_001011,OnePlus OnePlus 10T 64GB Black,electronics,smartphones,oneplus,73497.69,0.17,4.2,True,2022,oneplus 10t
PROD_001012,OnePlus OnePlus 10T 128GB Black,electronics,smartphones,oneplus,68277.36,0.17,3.5,True,2022,oneplus 10t
PROD_001013,OnePlus OnePlus 10T 256GB Black,electronics,smartphones,oneplus,64749.25,0.16,3.8,True,2022,oneplus 10t
PROD_001014,OnePlus OnePlus 10T 64GB White,electronics,smartphones,oneplus,70930.83,0.19,4.5,True,2022,oneplus 10t
PROD_001015,OnePlus OnePlus 10T 128GB White,electronics,smartphones,oneplus,72364.59,0.16,3.3,True,2022,oneplus 10t
PROD_001016,Xiaomi Mi 12 64GB Black,electronics,smartphones,xiaomi,18660.78,0.18,3.4,False,2022,mi 12
PROD_001017,Xiaomi Mi 12 128GB Black,electronics,smartphones,xiaomi,37667.77,0.23,4.6,True,2022,mi 12
PROD_001018,Xiaomi Mi 12 64GB White,electronics,smartphones,xiaomi,26889.38,0.18,4.1,True,2022,mi 12
PROD_001019,Xiaomi Mi 12 128GB White,electronics,smartphones,xiaomi,26901.66,0.24,4.7,True,2022,mi 12
PROD_001020,Xiaomi Mi 12 256GB White,electronics,smartphones,xiaomi,36973.02,0.22,3.4,True,2022,mi 12
PROD_001021,Xiaomi Redmi Note 11 64GB Black,electronics,smartphones,xiaomi,13550.11,0.24,3.3,True,2022,redmi note 11
PROD_001022,Xiaomi Redmi Note 11 128GB Black,electronics,smartphones,xiaomi,34188.86,0.17,3.3,True,2022,redmi note 11
PROD_001023,Xiaomi Redmi Note 11 64GB White,electronics,smartphones,xiaomi,37277.06,0.19,4.2,True,2022,redmi note 11
PROD_001024,Xiaomi Redmi Note 11 128GB White,electronics,smartphones,xiaomi,12733.21,0.25,3.3,False,2022,redmi note 11
PROD_001025,Xiaomi Redmi Note 11 64GB Blue,electronics,smartphones,xiaomi,30145.52,0.25,3.4,True,2022,redmi note 11
PROD_001026,Xiaomi Redmi Note 11 128GB Blue,electronics,smartphones,xiaomi,17593.64,0.16,4.1,True,2022,redmi note 11
PROD_001027,Xiaomi Poco F4 64GB Black,electronics,smartphones,xiaomi,22955.55,0.23,3.9,True,2022,poco f4
PROD_001028,Xiaomi Poco F4 128GB Black,electronics,smartphones,xiaomi,33366.11,0.23,3.7,True,2022,poco f4
PROD_001029,Xiaomi Poco F4 64GB White,electronics,smartphones,xiaomi,43733.32,0.22,3.9,True,2022,poco f4
PROD_001030,Xiaomi Poco F4 128GB White,electronics,smartphones,xiaomi,36409.54,0.21,3.2,True,2022,poco f4
PROD_001031,Xiaomi Poco F4 64GB Blue,electronics,smartphones,xiaomi,38745.45,0.18,4.3,True,2022,poco f4
PROD_001032,Xiaomi Poco F4 128GB Blue,electronics,smartphones,xiaomi,29222.18,0.16,3.5,False,2022,poco f4
PROD_001033,Xiaomi Poco F4 256GB Blue,electronics,smartphones,xiaomi,41374.56,0.22,3.9,True,2022,poco f4
PROD_001034,Realme Realme 9 64GB Black,electronics,smartphones,realme,13952.84,0.21,4.4,False,2022,realme 9
PROD_001035,Realme Realme 9 128GB Black,electronics,smartphones,realme,12365.59,0.22,4.1,True,2022,realme 9
PROD_001036,Realme Realme 9 64GB White,electronics,smartphones,realme,16209.82,0.19,3.7,True,2022,realme 9
PROD_001037,Realme Realme 9 128GB White,electronics,smartphones,realme,36119.03,0.22,4.1,False,2022,realme 9
PROD_001038,Realme Realme 9 256GB White,electronics,smartphones,realme,23545.19,0.17,4.2,True,2022,realme 9
PROD_001039,Realme Realme 9 64GB Blue,electronics,smartphones,realme,22395.35,0.17,3.3,True,2022,realme 9
PROD_001040,Realme Realme 9 128GB Blue,electronics,smartphones,realme,20399.84,0.2,3.3,True,2022,realme 9
PROD_001041,Realme Realme 9 256GB Blue,electronics,smartphones,realme,22908.51,0.22,3.8,True,2022,realme 9
PROD_001042,Realme Realme GT 2 64GB Black,electronics,smartphones,realme,16395.01,0.18,3.8,True,2022,realme gt 2
PROD_001043,Realme Realme GT 2 128GB Black,electronics,smartphones,realme,28952.36,0.18,3.2,True,2022,realme gt 2
PROD_001044,Realme Realme GT 2 64GB White,electronics,smartphones,realme,21425.66,0.22,3.2,True,2022,realme gt 2
PROD_001045,Realme Realme GT 2 128GB White,electronics,smartphones,realme,43068.65,0.17,3.9,True,2022,realme gt 2
PROD_001046,Realme Realme C35 64GB Black,electronics,smartphones,realme,25443.06,0.2,4.5,True,2022,realme c35
PROD_001047,Realme Realme C35 128GB Black,electronics,smartphones,realme,12744.63,0.24,4.1,False,2022,realme c35
PROD_001048,Realme Realme C35 256GB Black,electronics,smartphones,realme,31699.19,0.23,3.8,True,2022,realme c35
PROD_001049,Realme Realme C35 64GB White,electronics,smartphones,realme,42130.37,0.21,3.5,True,2022,realme c35
PROD_001050,Realme Realme C35 128GB White,electronics,smartphones,realme,18555.27,0.17,3.7,True,2022,realme c35
PROD_001051,Realme Realme C35 64GB Blue,electronics,smartphones,realme,31403.72,0.19,4.1,True,2022,realme c35
PROD_001052,Realme Realme C35 128GB Blue,electronics,smartphones,realme,14897.01,0.17,4.0,True,2022,realme c35
PROD_001053,Realme Realme C35 256GB Blue,electronics,smartphones,realme,21348.39,0.19,4.4,True,2022,realme c35
PROD_001054,Nothing Phone (1) 64GB Black,electronics,smartphones,nothing,36741.39,0.18,3.7,True,2022,phone (1)
PROD_001055,Nothing Phone (1) 128GB Black,electronics,smartphones,nothing,53280.61,0.22,4.4,False,2022,phone (1)
PROD_001056,Nothing Phone (1) 256GB Black,electronics,smartphones,nothing,57643.16,0.15,4.3,True,2022,phone (1)
PROD_001057,Nothing Phone (1) 64GB White,electronics,smartphones,nothing,30317.12,0.21,3.7,True,2022,phone (1)
PROD_001058,Nothing Phone (1) 128GB White,electronics,smartphones,nothing,30505.19,0.15,4.6,True,2022,phone (1)
PROD_001059,Nothing Phone (1) 64GB Blue,electronics,smartphones,nothing,33378.23,0.19,3.7,False,2022,phone (1)
PROD_001060,Nothing Phone (1) 128GB Blue,electronics,smartphones,nothing,26611.56,0.2,4.2,False,2022,phone (1)
PROD_001061,Nothing Phone (1) 64GB Gold,electronics,smartphones,nothing,49814.85,0.23,3.3,True,2022,phone (1)
PROD_001062,iQOO iQOO 9 64GB Black,electronics,smartphones,iqoo,10573.31,0.17,3.7,True,2022,iqoo 9
PROD_001063,iQOO iQOO 9 128GB Black,electronics,smartphones,iqoo,11101.79,0.25,3.8,True,2022,iqoo 9
PROD_001064,iQOO iQOO 9 64GB White,electronics,smartphones,iqoo,20343.89,0.19,3.4,True,2022,iqoo 9
PROD_001065,iQOO iQOO 9 128GB White,electronics,smartphones,iqoo,13325.53,0.21,3.8,True,2022,iqoo 9
PROD_001066,iQOO iQOO 9 64GB Blue,electronics,smartphones,iqoo,16897.92,0.24,4.4,True,2022,iqoo 9
PROD_001067,iQOO iQOO 9 128GB Blue,electronics,smartphones,iqoo,21515.99,0.18,4.3,True,2022,iqoo 9
PROD_001068,iQOO iQOO Z6 64GB Black,electronics,smartphones,iqoo,13767.09,0.16,3.9,True,2022,iqoo z6
PROD_001069,iQOO iQOO Z6 128GB Black,electronics,smartphones,iqoo,12225.18,0.18,4.4,False,2022,iqoo z6
PROD_001070,iQOO iQOO Z6 256GB Black,electronics,smartphones,iqoo,13141.93,0.24,4.5,True,2022,iqoo z6
PROD_001071,iQOO iQOO Z6 64GB White,electronics,smartphones,iqoo,10493.82,0.22,4.6,True,2022,iqoo z6
PROD_001072,iQOO iQOO Z6 128GB White,electronics,smartphones,iqoo,13637.49,0.2,4.2,True,2022,iqoo z6
PROD_001073,iQOO iQOO Z6 256GB White,electronics,smartphones,iqoo,10039.2,0.18,4.4,False,2022,iqoo z6
PROD_001074,iQOO iQOO Z6 64GB Blue,electronics,smartphones,iqoo,10334.1,0.25,3.7,True,2022,iqoo z6
PROD_001075,iQOO iQOO Z6 128GB Blue,electronics,smartphones,iqoo,20781.03,0.23,4.6,True,2022,iqoo z6
PROD_001076,Apple iPhone 15 64GB Black,electronics,smartphones,apple,254622.0,0.16,4.2,True,2023,iphone 15
PROD_001077,Apple iPhone 15 128GB Black,electronics,smartphones,apple,261711.35,0.18,4.5,False,2023,iphone 15
PROD_001078,Apple iPhone 15 64GB White,electronics,smartphones,apple,188099.69,0.16,3.5,True,2023,iphone 15
PROD_001079,Apple iPhone 15 128GB White,electronics,smartphones,apple,268412.81,0.21,3.8,True,2023,iphone 15
PROD_001080,Apple iPhone 15 64GB Blue,electronics,smartphones,apple,203877.97,0.2,4.4,False,2023,iphone 15
PROD_001081,Apple iPhone 15 128GB Blue,electronics,smartphones,apple,313185.56,0.24,3.8,True,2023,iphone 15
PROD_001082,Apple iPhone 15 64GB Gold,electronics,smartphones,apple,273486.19,0.24,3.4,True,2023,iphone 15
PROD_001083,Apple iPhone 15 128GB Gold,electronics,smartphones,apple,174368.2,0.21,3.7,True,2023,iphone 15
PROD_001084,Apple iPhone 15 Pro 64GB Black,electronics,smartphones,apple,260490.8,0.18,3.6,False,2023,iphone 15 pro
PROD_001085,Apple iPhone 15 Pro 128GB Black,electronics,smartphones,apple,202197.68,0.23,3.8,True,2023,iphone 15 pro
PROD_001086,Apple iPhone 15 Pro 256GB Black,electronics,smartphones,apple,151875.18,0.2,4.7,True,2023,iphone 15 pro
PROD_001087,Apple iPhone 15 Pro 64GB White,electronics,smartphones,apple,212508.66,0.18,4.0,True,2023,iphone 15 pro
PROD_001088,Apple iPhone 15 Pro 128GB White,electronics,smartphones,apple,303985.06,0.2,4.0,True,2023,iphone 15 pro
PROD_001089,Apple iPhone 15 Pro 64GB Blue,electronics,smartphones,apple,321979.42,0.17,3.3,True,2023,iphone 15 pro
PROD_001090,Apple iPhone 15 Pro 128GB Blue,electronics,smartphones,apple,254189.11,0.19,3.8,True,2023,iphone 15 pro
PROD_001091,Apple iPhone 15 Pro 64GB Gold,electronics,smartphones,apple,184249.71,0.23,4.2,True,2023,iphone 15 pro
PROD_001092,Apple iPhone 15 Pro Max 64GB Black,electronics,smartphones,apple,158061.04,0.24,4.2,True,2023,iphone 15 pro max
PROD_001093,Apple iPhone 15 Pro Max 128GB Black,electronics,smartphones,apple,204525.05,0.23,3.6,True,2023,iphone 15 pro max
PROD_001094,Apple iPhone 15 Pro Max 256GB Black,electronics,smartphones,apple,215872.62,0.21,3.9,False,2023,iphone 15 pro max
PROD_001095,Apple iPhone 15 Pro Max 64GB White,electronics,smartphones,apple,168445.93,0.21,4.0,True,2023,iphone 15 pro max
PROD_001096,Apple iPhone 15 Pro Max 128GB White,electronics,smartphones,apple,293889.92,0.23,4.3,False,2023,iphone 15 pro max
PROD_001097,Apple iPhone 15 Pro Max 256GB White,electronics,smartphones,apple,276487.31,0.17,4.3,True,2023,iphone 15 pro max
PROD_001098,Apple iPhone 15 Plus 64GB Black,electronics,smartphones,apple,215594.36,0.21,4.3,True,2023,iphone 15 plus
PROD_001099,Apple iPhone 15 Plus 128GB Black,electronics,smartphones,apple,156228.29,0.25,3.5,True,2023,iphone 15 plus
PROD_001100,Apple iPhone 15 Plus 256GB Black,electronics,smartphones,apple,183228.18,0.15,3.8,True,2023,iphone 15 plus
PROD_001101,Apple iPhone 15 Plus 64GB White,electronics,smartphones,apple,209717.78,0.19,4.2,True,2023,iphone 15 plus
PROD_001102,Apple iPhone 15 Plus 128GB White,electronics,smartphones,apple,300753.0,0.24,3.2,True,2023,iphone 15 plus
PROD_001103,Samsung Galaxy S23 64GB Black,electronics,smartphones,samsung,115189.06,0.25,4.3,True,2023,galaxy s23
PROD_001104,Samsung Galaxy S23 128GB Black,electronics,smartphones,samsung,121146.66,0.25,4.5,True,2023,galaxy s23
PROD_001105,Samsung Galaxy S23 256GB Black,electronics,smartphones,samsung,139288.18,0.18,3.2,True,2023,galaxy s23
PROD_001106,Samsung Galaxy S23 64GB White,electronics,smartphones,samsung,88353.48,0.23,3.7,True,2023,galaxy s23
PROD_001107,Samsung Galaxy S23 128GB White,electronics,smartphones,samsung,63064.58,0.18,3.6,True,2023,galaxy s23
PROD_001108,Samsung Galaxy S23 64GB Blue,electronics,smartphones,samsung,70364.15,0.17,4.0,True,2023,galaxy s23
PROD_001109,Samsung Galaxy S23 128GB Blue,electronics,smartphones,samsung,108078.64,0.19,4.5,False,2023,galaxy s23
PROD_001110,Samsung Galaxy S23+ 64GB Black,electronics,smartphones,samsung,121000.46,0.23,3.7,True,2023,galaxy s23+
PROD_001111,Samsung Galaxy S23+ 128GB Black,electronics,smartphones,samsung,170328.67,0.18,4.2,True,2023,galaxy s23+
PROD_001112,Samsung Galaxy S23+ 64GB White,electronics,smartphones,samsung,161907.22,0.22,3.6,True,2023,galaxy s23+
PROD_001113,Samsung Galaxy S23+ 128GB White,electronics,smartphones,samsung,65241.87,0.23,3.3,False,2023,galaxy s23+
PROD_001114,Samsung Galaxy S23 Ultra 64GB Black,electronics,smartphones,samsung,114464.86,0.22,3.4,True,2023,galaxy s23 ultra
PROD_001115,Samsung Galaxy S23 Ultra 128GB Black,electronics,smartphones,samsung,115147.94,0.17,3.4,True,2023,galaxy s23 ultra
PROD_001116,Samsung Galaxy S23 Ultra 64GB White,electronics,smartphones,samsung,117266.29,0.15,4.4,False,2023,galaxy s23 ultra
PROD_001117,Samsung Galaxy S23 Ultra 128GB White,electronics,smartphones,samsung,128440.03,0.2,4.5,False,2023,galaxy s23 ultra
PROD_001118,Samsung Galaxy S23 Ultra 64GB Blue,electronics,smartphones,samsung,144489.99,0.19,4.1,True,2023,galaxy s23 ultra
PROD_001119,Samsung Galaxy S23 Ultra 128GB Blue,electronics,smartphones,samsung,83981.55,0.19,4.4,True,2023,galaxy s23 ultra
PROD_001120,Samsung Galaxy A54 64GB Black,electronics,smartphones,samsung,19166.66,0.2,3.3,True,2023,galaxy a54
PROD_001121,Samsung Galaxy A54 128GB Black,electronics,smartphones,samsung,27053.61,0.15,3.6,False,2023,galaxy a54
PROD_001122,Samsung Galaxy A54 256GB Black,electronics,smartphones,samsung,43581.16,0.19,3.3,True,2023,galaxy a54
PROD_001123,Samsung Galaxy A54 64GB White,electronics,smartphones,samsung,26401.86,0.24,3.4,True,2023,galaxy a54
PROD_001124,Samsung Galaxy A54 128GB White,electronics,smartphones,samsung,17725.69,0.25,3.8,True,2023,galaxy a54
PROD_001125,OnePlus OnePlus 11 64GB Black,electronics,smartphones,oneplus,52289.03,0.16,4.6,False,2023,oneplus 11
PROD_001126,OnePlus OnePlus 11 128GB Black,electronics,smartphones,oneplus,96798.01,0.21,4.4,True,2023,oneplus 11
PROD_001127,OnePlus OnePlus 11 64GB White,electronics,smartphones,oneplus,61426.5,0.18,4.2,True,2023,oneplus 11
PROD_001128,OnePlus OnePlus 11 128GB White,electronics,smartphones,oneplus,49504.43,0.21,4.4,True,2023,oneplus 11
PROD_001129,OnePlus OnePlus 11 64GB Blue,electronics,smartphones,oneplus,48465.2,0.17,3.6,True,2023,oneplus 11
PROD_001130,OnePlus OnePlus 11 128GB Blue,electronics,smartphones,oneplus,81138.88,0.21,4.2,True,2023,oneplus 11
PROD_001131,OnePlus OnePlus Nord 3 64GB Black,electronics,smartphones,oneplus,70163.73,0.2,3.8,True,2023,oneplus nord 3
PROD_001132,OnePlus OnePlus Nord 3 128GB Black,electronics,smartphones,oneplus,66438.87,0.17,3.8,True,2023,oneplus nord 3
PROD_001133,OnePlus OnePlus Nord 3 256GB Black,electronics,smartphones,oneplus,76850.3,0.24,4.3,True,2023,oneplus nord 3
PROD_001134,OnePlus OnePlus Nord 3 64GB White,electronics,smartphones,oneplus,45572.56,0.17,4.0,True,2023,oneplus nord 3
PROD_001135,OnePlus OnePlus Nord 3 128GB White,electronics,smartphones,oneplus,74814.28,0.17,4.5,True,2023,oneplus nord 3
PROD_001136,OnePlus OnePlus Nord 3 64GB Blue,electronics,smartphones,oneplus,55715.24,0.23,3.7,True,2023,oneplus nord 3
PROD_001137,OnePlus OnePlus Nord 3 128GB Blue,electronics,smartphones,oneplus,76506.21,0.21,4.3,True,2023,oneplus nord 3
PROD_001138,OnePlus OnePlus Nord 3 256GB Blue,electronics,smartphones,oneplus,68401.37,0.18,3.3,False,2023,oneplus nord 3
PROD_001139,OnePlus OnePlus 11R 64GB Black,electronics,smartphones,oneplus,78359.87,0.17,4.5,True,2023,oneplus 11r
PROD_001140,OnePlus OnePlus 11R 128GB Black,electronics,smartphones,oneplus,40245.58,0.2,4.1,True,2023,oneplus 11r
PROD_001141,OnePlus OnePlus 11R 256GB Black,electronics,smartphones,oneplus,43488.76,0.18,3.9,True,2023,oneplus 11r
PROD_001142,OnePlus OnePlus 11R 64GB White,electronics,smartphones,oneplus,95848.06,0.16,3.9,True,2023,oneplus 11r
PROD_001143,OnePlus OnePlus 11R 128GB White,electronics,smartphones,oneplus,56752.07,0.21,4.4,True,2023,oneplus 11r
PROD_001144,OnePlus OnePlus 11R 256GB White,electronics,smartphones,oneplus,98702.12,0.21,3.6,True,2023,oneplus 11r
PROD_001145,OnePlus OnePlus 11R 64GB Blue,electronics,smartphones,oneplus,59980.28,0.22,4.4,True,2023,oneplus 11r
PROD_001146,OnePlus OnePlus 11R 128GB Blue,electronics,smartphones,oneplus,103089.17,0.23,4.1,True,2023,oneplus 11r
PROD_001147,Xiaomi Mi 13 64GB Black,electronics,smartphones,xiaomi,26716.53,0.15,3.3,True,2023,mi 13
PROD_001148,Xiaomi Mi 13 128GB Black,electronics,smartphones,xiaomi,31252.91,0.2,4.1,True,2023,mi 13
PROD_001149,Xiaomi Mi 13 256GB Black,electronics,smartphones,xiaomi,33836.23,0.17,3.4,True,2023,mi 13
PROD_001150,Xiaomi Mi 13 64GB White,electronics,smartphones,xiaomi,27994.75,0.15,3.8,True,2023,mi 13
PROD_001151,Xiaomi Mi 13 128GB White,electronics,smartphones,xiaomi,29534.78,0.19,4.1,True,2023,mi 13
PROD_001152,Xiaomi Mi 13 256GB White,electronics,smartphones,xiaomi,21889.07,0.25,4.0,True,2023,mi 13
PROD_001153,Xiaomi Redmi Note 12 64GB Black,electronics,smartphones,xiaomi,28862.03,0.19,3.3,True,2023,redmi note 12
PROD_001154,Xiaomi Redmi Note 12 128GB Black,electronics,smartphones,xiaomi,23812.72,0.18,3.8,True,2023,redmi note 12
PROD_001155,Xiaomi Redmi Note 12 256GB Black,electronics,smartphones,xiaomi,36359.55,0.24,4.6,True,2023,redmi note 12
PROD_001156,Xiaomi Redmi Note 12 64GB White,electronics,smartphones,xiaomi,35128.57,0.24,3.8,True,2023,redmi note 12
PROD_001157,Xiaomi Redmi Note 12 128GB White,electronics,smartphones,xiaomi,42911.91,0.2,3.9,True,2023,redmi note 12
PROD_001158,Xiaomi Redmi Note 12 256GB White,electronics,smartphones,xiaomi,15569.12,0.23,4.1,True,2023,redmi note 12
PROD_001159,Xiaomi Redmi Note 12 64GB Blue,electronics,smartphones,xiaomi,18327.3,0.21,4.1,True,2023,redmi note 12
PROD_001160,Xiaomi Redmi Note 12 128GB Blue,electronics,smartphones,xiaomi,40096.39,0.16,3.7,True,2023,redmi note 12
PROD_001161,Xiaomi Poco F5 64GB Black,electronics,smartphones,xiaomi,35317.94,0.2,4.2,True,2023,poco f5
PROD_001162,Xiaomi Poco F5 128GB Black,electronics,smartphones,xiaomi,18987.61,0.15,3.7,True,2023,poco f5
PROD_001163,Xiaomi Poco F5 256GB Black,electronics,smartphones,xiaomi,40311.85,0.22,3.9,False,2023,poco f5
PROD_001164,Xiaomi Poco F5 64GB White,electronics,smartphones,xiaomi,35735.09,0.24,4.0,True,2023,poco f5
PROD_001165,Xiaomi Poco F5 128GB White,electronics,smartphones,xiaomi,13743.28,0.22,3.4,True,2023,poco f5
PROD_001166,Xiaomi Poco F5 64GB Blue,electronics,smartphones,xiaomi,29571.54,0.21,4.1,True,2023,poco f5
PROD_001167,Xiaomi Poco F5 128GB Blue,electronics,smartphones,xiaomi,24531.33,0.21,4.7,True,2023,poco f5
PROD_001168,Xiaomi Poco F5 256GB Blue,electronics,smartphones,xiaomi,42445.92,0.23,4.1,True,2023,poco f5
PROD_001169,Realme Realme 11 64GB Black,electronics,smartphones,realme,20211.03,0.19,3.6,True,2023,realme 11
PROD_001170,Realme Realme 11 128GB Black,electronics,smartphones,realme,36024.4,0.23,3.6,True,2023,realme 11
PROD_001171,Realme Realme 11 64GB White,electronics,smartphones,realme,24723.27,0.2,4.5,True,2023,realme 11
PROD_001172,Realme Realme 11 128GB White,electronics,smartphones,realme,38568.86,0.16,3.3,False,2023,realme 11
PROD_001173,Realme Realme 11 64GB Blue,electronics,smartphones,realme,24798.53,0.18,4.3,True,2023,realme 11
